user_id,watch_time_hours,avg_session_mins,top_genres,num_sessions,completion_rate,weekend_watch_ratio
USR-9625,2.57,25.93,"[""Family""]",7,0.38,0.757
USR-5867,6.81,22.83,"[""Animation"", ""Comedy""]",14,0.719,0.409
USR-5154,,18.19,"[""Comedy"", ""Animation""]",22,0.739,0.3
USR-9949,1.68,43.17,"[""Family""]",3,0.229,0.851
USR-7132,31.8,68.04,"[""Sci-Fi"", ""Romance"", ""Drama"", ""Adventure""]",29,0.724,0.352
USR-3277,51.36,109.86,"[""Thriller"", ""Sci-Fi""]",19,0.787,0.471
USR-10583,4.96,37.1,"[""Comedy"", ""Drama""]",3,0.482,0.646
USR-6839,11.55,23.43,"[""Animation"", ""Comedy""]",23,0.844,0.269
USR-10440,3.11,21.81,"[""Drama"", ""Esports Highlights""]",4,0.26,0.545
USR-6418,7.66,18.1,"[""Animation""]",15,0.654,0.184
USR-5404,8.49,26.29,"[""Comedy"", ""Animation""]",20,0.516,0.208
USR-8539,26.03,,"[""Adventure"", ""Sci-Fi"", ""Documentary"", ""Mystery"", ""Drama""]",16,0.824,0.358
USR-1429,44.55,85.04,"[""Sci-Fi"", ""Thriller""]",32,0.997,0.504
USR-8232,28.31,43.85,"[""Mystery"", ""Documentary"", ""Romance"", ""Drama"", ""Crime""]",28,0.726,0.685
USR-7516,20.86,43.79,"[""Crime"", ""Sci-Fi"", ""Romance"", ""Mystery"", ""Adventure""]",25,0.735,0.616
USR-6894,7.39,26.37,"[""Animation"", ""Comedy""]",27,0.874,0.406
USR-1427,34.85,109.61,"[""Action"", ""Sci-Fi"", ""Thriller""]",27,0.953,0.492
USR-3224,40.69,90.88,"[""Action"", ""Sci-Fi"", ""Thriller""]",26,0.768,0.364
USR-1101,24.84,90.27,"[""Action"", ""Thriller"", ""Sci-Fi""]",17,0.862,0.444
USR-6364,7.65,13.13,"[""Comedy""]",20,0.584,0.382
USR-6390,10.75,23.36,"[""Comedy"", ""Animation""]",20,0.626,0.333
USR-3763,36.24,89.35,"[""Thriller"", ""Sci-Fi"", ""Action""]",24,0.901,0.45
USR-6994,21.39,70.52,"[""Crime"", ""Adventure"", ""Sci-Fi"", ""Mystery"", ""Drama""]",27,0.632,0.711
USR-10564,1.82,21.85,"[""Drama"", ""Comedy""]",8,0.399,0.633
USR-6874,5.93,36.23,"[""Comedy"", ""Animation""]",16,0.618,0.38
USR-10731,3.55,36.02,"[""Comedy"", ""Family""]",4,0.421,0.604
USR-4287,12.42,21.07,"[""Comedy""]",28,0.615,0.159
USR-9771,,27.33,"[""Drama"", ""Comedy""]",7,0.354,0.796
USR-4689,9.66,25.83,"[""Animation""]",22,0.708,0.404
USR-7379,28.47,59.51,"[""Sci-Fi"", ""Crime"", ""Mystery"", ""Documentary"", ""Romance""]",25,0.815,0.607
USR-7211,28.62,42.03,"[""Drama"", ""Sci-Fi"", ""Crime"", ""Documentary""]",26,0.8,0.457
USR-7707,21.82,57.03,,28,0.631,0.373
USR-10331,3.48,20.5,"[""Drama""]",3,0.468,0.593
USR-4754,9.18,33.43,"[""Animation"", ""Comedy""]",20,0.716,0.463
USR-2466,45.55,53.82,"[""Thriller"", ""Sci-Fi"", ""Adventure""]",9,0.786,0.244
USR-9715,1.65,32.39,"[""Family""]",4,0.47,0.598
USR-3235,37.88,87.56,"[""Sci-Fi"", ""Action""]",24,0.784,0.507
USR-2745,43.92,104.31,"[""Thriller"", ""Sci-Fi"", ""Action""]",39,0.933,0.515
USR-6854,9.45,25.47,"[""Comedy""]",22,0.635,0.385
USR-7238,23.94,51.86,"[""Sci-Fi"", ""Documentary"", ""Mystery"", ""Crime"", ""Romance""]",27,0.722,0.402
USR-4626,11.46,32.89,"[""Comedy"", ""Animation""]",24,0.756,0.315
USR-10270,4.6,33.73,"[""Drama""]",7,0.454,0.948
USR-8704,29.56,76.78,"[""Documentary"", ""Romance"", ""Sci-Fi""]",25,0.774,0.313
USR-10196,3.83,42.57,"[""Comedy""]",6,0.545,0.769
USR-10330,4.11,27.36,"[""Family"", ""Comedy""]",4,0.411,0.671
USR-2984,31.18,89.02,"[""Thriller"", ""Action""]",18,0.832,0.338
USR-8022,27.68,68.38,"[""Crime"", ""Documentary"", ""Mystery"", ""Sci-Fi"", ""Romance""]",22,0.788,0.32
USR-7991,27.74,75.25,"[""Crime"", ""Mystery"", ""Adventure""]",26,0.761,0.444
USR-10519,2.38,50.25,"[""Comedy""]",4,0.489,0.66
USR-3122,44.83,100.79,"[""Action"", ""Thriller""]",26,0.707,0.363
USR-4523,7.52,22.15,"[""Animation"", ""Comedy""]",13,0.52,0.369
USR-4777,8.86,15.55,"[""Animation"", ""Comedy""]",21,0.56,0.309
USR-4972,6.19,22.42,"[""Comedy""]",17,0.753,0.301
USR-7264,14.87,55.84,"[""Romance"", ""Drama"", ""Documentary"", ""Adventure""]",23,0.74,0.663
USR-1917,35.25,96.03,"[""Action"", ""Thriller"", ""Adventure""]",18,0.821,0.334
USR-9642,3.16,30.25,"[""Drama"", ""Family""]",6,0.351,0.561
USR-10540,2.42,46.8,"[""Family""]",6,0.277,0.566
USR-8754,25.0,36.51,"[""Adventure"", ""Mystery"", ""Crime"", ""Drama""]",25,0.775,0.384
USR-4162,34.93,82.7,"[""Sci-Fi"", ""Action"", ""Thriller"", ""Adventure""]",31,0.993,0.32
USR-4498,6.15,33.39,"[""Comedy"", ""Romance""]",23,0.752,0.416
USR-5976,9.55,18.1,"[""Animation"", ""Comedy""]",12,0.584,0.313
USR-9607,2.31,44.27,"[""Drama"", ""Comedy""]",6,0.406,0.824
USR-9240,38.64,57.92,"[""Adventure"", ""Documentary"", ""Crime""]",30,0.756,0.588
USR-9783,2.99,36.66,"[""Comedy"", ""Drama""]",2,0.371,0.672
USR-2204,35.39,104.68,"[""Action"", ""Sci-Fi""]",5,0.835,0.48
USR-4956,11.28,26.79,"[""Animation"", ""Comedy"", ""Romance""]",14,0.658,0.311
USR-8703,36.39,61.33,"[""Sci-Fi"", ""Mystery"", ""Crime"", ""Documentary"", ""Adventure""]",24,0.842,0.513
USR-6134,7.22,21.58,"[""Animation"", ""Comedy"", ""Romance""]",25,0.794,0.354
USR-2927,32.96,99.87,"[""Thriller"", ""Sci-Fi""]",28,0.87,0.487
USR-4115,41.84,81.86,"[""Thriller"", ""Sci-Fi""]",27,0.791,0.5
USR-3642,42.89,85.65,"[""Sci-Fi"", ""Action"", ""Thriller""]",28,0.905,0.381
USR-5162,12.13,24.85,"[""Comedy""]",21,0.79,0.351
USR-8529,35.37,63.99,"[""Documentary"", ""Sci-Fi"", ""Crime"", ""Drama""]",31,0.833,0.427
USR-6506,8.0,20.32,"[""Animation"", ""Comedy""]",15,0.725,0.232
USR-3563,38.94,97.71,"[""Sci-Fi"", ""Action""]",32,0.788,0.499
USR-8781,31.51,35.0,"[""Romance"", ""Adventure"", ""Sci-Fi"", ""Mystery""]",28,0.633,0.43
USR-3729,46.61,115.58,"[""Sci-Fi"", ""Action"", ""Thriller""]",23,0.859,0.269
USR-9855,3.24,13.14,"[""Drama"", ""Family""]",5,0.266,0.787
USR-4721,6.53,26.97,"[""Animation"", ""Comedy""]",17,0.602,0.108
USR-8761,23.45,71.43,"[""Crime"", ""Romance"", ""Sci-Fi"", ""Drama""]",34,0.878,0.461
USR-10873,2.68,25.44,"[""Drama""]",5,0.308,0.76
USR-5630,5.67,17.85,"[""Comedy"", ""Animation"", ""Romance""]",11,0.563,0.42
USR-3627,52.37,67.27,"[""Sci-Fi"", ""Thriller""]",24,0.743,0.453
USR-10828,5.38,36.18,"[""Comedy"", ""Drama""]",6,0.201,0.748
USR-9344,1.05,29.9,"[""Drama""]",8,0.524,0.648
USR-5719,7.33,23.79,"[""Comedy"", ""Animation""]",29,0.66,0.557
USR-1806,36.93,109.1,"[""Action"", ""Sci-Fi"", ""Crime""]",25,0.842,0.387
USR-5743,8.41,19.98,"[""Animation""]",17,0.568,0.467
USR-8174,25.7,59.77,"[""Crime"", ""Sci-Fi"", ""Documentary""]",27,0.791,0.603
USR-6697,8.79,28.44,"[""Animation"", ""Comedy""]",18,0.581,0.299
USR-5295,8.4,21.86,"[""Animation""]",15,0.698,0.318
USR-4993,8.74,25.04,"[""Comedy"", ""Animation""]",19,0.742,0.189
USR-7235,27.58,70.4,"[""Mystery"", ""Documentary"", ""Romance"", ""Crime""]",30,0.774,0.601
USR-5563,9.65,19.28,,27,0.667,0.235
USR-2243,26.89,55.42,"[""Sci-Fi"", ""Thriller"", ""Action""]",21,0.847,0.359
USR-8106,12.39,56.22,"[""Crime"", ""Sci-Fi"", ""Documentary""]",27,0.83,0.403
USR-8707,27.2,47.2,"[""Documentary"", ""Sci-Fi"", ""Romance"", ""Mystery"", ""Drama""]",21,0.737,0.506
USR-6970,26.39,81.42,"[""Documentary"", ""Mystery"", ""Romance"", ""Adventure"", ""Crime""]",19,0.818,0.356
USR-1548,53.88,79.65,"[""Action"", ""Thriller"", ""Sci-Fi""]",16,0.787,0.454
USR-4023,36.23,83.37,"[""Action"", ""Thriller"", ""Sci-Fi"", ""Crime""]",25,0.741,0.41
USR-10137,1.37,37.35,"[""Family""]",3,0.266,0.592
USR-6247,10.03,22.81,"[""Comedy"", ""Animation"", ""Romance""]",12,0.608,0.442
USR-1027,24.63,88.6,"[""Thriller"", ""Action""]",26,0.891,0.407
USR-8812,30.01,85.5,"[""Adventure"", ""Sci-Fi"", ""Documentary"", ""Mystery"", ""Drama""]",24,0.787,0.531
USR-5374,7.98,25.76,"[""Animation""]",12,0.489,0.356
USR-3509,43.21,71.72,"[""Action"", ""Sci-Fi"", ""Crime""]",17,0.765,0.378
USR-2434,26.02,118.37,"[""Sci-Fi"", ""Action"", ""Thriller""]",15,0.785,0.509
USR-3583,36.58,113.84,"[""Thriller"", ""Sci-Fi"", ""Action""]",31,0.874,0.587
USR-2303,,104.74,"[""Thriller"", ""Action""]",22,0.807,0.171
USR-8250,28.14,43.61,"[""Sci-Fi"", ""Mystery"", ""Crime"", ""Adventure""]",30,0.807,0.488
USR-7674,24.1,60.06,"[""Drama"", ""Documentary"", ""Sci-Fi"", ""Mystery""]",23,0.625,0.565
USR-5122,7.2,17.57,"[""Comedy"", ""Animation""]",21,0.776,0.243
USR-5454,10.23,28.37,"[""Comedy"", ""Animation""]",22,0.753,0.266
USR-2222,23.86,96.54,"[""Action"", ""Thriller""]",28,0.753,0.389
USR-6107,6.15,10.05,"[""Animation"", ""Comedy""]",20,0.686,0.431
USR-3549,41.06,88.79,"[""Thriller"", ""Sci-Fi"", ""Action""]",27,0.706,0.385
USR-1751,48.34,82.6,"[""Thriller"", ""Sci-Fi""]",24,0.776,0.421
USR-1438,58.13,101.42,"[""Sci-Fi"", ""Action""]",32,0.79,0.416
USR-5475,7.27,24.09,"[""Animation""]",29,0.716,0.307
USR-4412,9.89,20.95,"[""Comedy"", ""Animation""]",27,0.647,0.205
USR-9907,2.64,25.8,"[""Drama"", ""Comedy""]",7,0.63,0.585
USR-3848,37.55,98.04,"[""Action"", ""Thriller"", ""Sci-Fi""]",25,0.895,0.416
USR-2174,38.91,81.1,"[""Sci-Fi"", ""Action""]",36,0.792,0.41
USR-8666,15.13,35.0,"[""Adventure"", ""Documentary"", ""Mystery"", ""Drama"", ""Romance""]",29,0.851,0.471
USR-3700,38.4,87.59,"[""Action"", ""Sci-Fi""]",25,0.842,0.254
USR-5031,12.05,28.9,"[""Comedy""]",18,0.608,0.329
USR-9929,,37.35,"[""Comedy"", ""Family""]",6,0.402,0.529
USR-8670,32.0,44.96,"[""Mystery"", ""Sci-Fi"", ""Drama"", ""Crime""]",30,0.587,0.406
USR-3482,19.04,88.56,"[""Sci-Fi"", ""Action"", ""Thriller""]",28,0.895,0.424
USR-5085,8.94,23.07,"[""Animation"", ""Comedy"", ""Romance""]",23,0.633,0.588
USR-10075,4.71,19.35,"[""Family"", ""Drama""]",4,0.348,0.857
USR-3707,38.24,92.03,"[""Sci-Fi"", ""Action"", ""Crime""]",11,0.956,0.403
USR-8472,23.45,55.25,"[""Mystery"", ""Crime"", ""Romance"", ""Adventure""]",29,0.754,0.85
USR-1327,24.29,91.23,"[""Action"", ""Thriller"", ""Sci-Fi""]",22,0.956,0.252
USR-2040,45.85,90.21,"[""Sci-Fi"", ""Thriller""]",28,0.893,0.547
USR-3638,38.51,112.3,"[""Sci-Fi"", ""Thriller""]",24,0.805,0.384
USR-6138,1.72,20.86,"[""Comedy"", ""Animation""]",19,0.589,0.366
USR-3500,43.02,87.27,"[""Sci-Fi"", ""Action""]",20,0.791,0.365
USR-2005,36.07,91.24,"[""Action"", ""Sci-Fi"", ""Thriller""]",21,0.89,0.432
USR-3862,38.34,94.05,"[""Sci-Fi"", ""Thriller"", ""Action""]",28,0.803,0.448
USR-4234,9.14,23.11,"[""Comedy""]",24,0.779,0.38
USR-2871,30.37,97.09,"[""Action"", ""Sci-Fi""]",20,0.875,0.425
USR-5345,2.9,18.74,"[""Comedy"", ""Romance""]",20,0.742,0.533
USR-8294,30.71,48.04,"[""Crime"", ""Documentary"", ""Sci-Fi"", ""Adventure""]",30,0.795,0.506
USR-9474,,22.79,"[""Drama"", ""Family""]",4,0.34,0.728
USR-7437,30.2,61.46,"[""Mystery"", ""Romance"", ""Documentary"", ""Drama"", ""Crime""]",19,0.85,0.745
USR-1535,44.69,95.81,"[""Sci-Fi"", ""Thriller""]",21,0.737,0.491
USR-10613,3.27,27.67,"[""Family""]",6,0.176,0.755
USR-7259,29.49,50.61,"[""Crime"", ""Documentary"", ""Drama"", ""Adventure""]",25,0.752,0.375
USR-8534,12.16,45.99,"[""Sci-Fi"", ""Crime"", ""Mystery""]",24,0.723,0.649
USR-1586,,84.42,"[""Sci-Fi"", ""Action"", ""Thriller""]",24,0.937,0.374
USR-3832,26.507191345841125,107.79,"[""Thriller"", ""Sci-Fi""]",28,0.945,0.449
USR-4036,32.65,94.12,"[""Sci-Fi"", ""Thriller""]",25,0.931,0.47
USR-9020,25.92,45.14,"[""Mystery"", ""Crime"", ""Romance"", ""Documentary"", ""Sci-Fi""]",23,0.663,0.467
USR-3586,26.92,92.49,"[""Thriller"", ""Sci-Fi"", ""Action""]",18,0.888,0.422
USR-2704,43.51,74.18,"[""Thriller"", ""Sci-Fi""]",17,0.673,0.502
USR-5395,,27.73,"[""Animation""]",16,0.587,0.357
USR-6699,4.03,28.51,"[""Comedy"", ""Animation""]",16,0.565,0.457
USR-1492,51.09,98.04,"[""Thriller"", ""Sci-Fi""]",30,0.816,0.352
USR-6000,8.18,23.56,"[""Comedy""]",26,0.672,0.349
USR-8729,23.71,51.6,"[""Sci-Fi"", ""Adventure"", ""Mystery"", ""Romance""]",23,0.834,0.491
USR-3837,39.87,50.0,"[""Thriller"", ""Sci-Fi""]",29,0.939,0.416
USR-3267,36.22,101.99,"[""Thriller"", ""Sci-Fi""]",29,0.914,0.39
USR-9265,34.29,40.46,"[""Crime"", ""Documentary"", ""Sci-Fi"", ""Romance"", ""Adventure""]",22,0.856,0.554
USR-5004,6.01,24.19,"[""Comedy"", ""Animation"", ""Romance""]",18,0.476,0.263
USR-9271,19.96,50.0,"[""Adventure"", ""Drama"", ""Mystery"", ""Romance"", ""Crime""]",28,0.859,0.532
USR-9346,3.65,30.19,"[""Comedy""]",6,0.442,0.79
USR-8697,13.98,70.72,"[""Sci-Fi"", ""Adventure"", ""Documentary"", ""Crime"", ""Mystery""]",29,0.709,0.461
USR-4549,10.23,20.73,"[""Comedy"", ""Animation""]",19,0.588,0.549
USR-3901,42.39,101.2,"[""Thriller"", ""Action"", ""Sci-Fi""]",22,0.833,0.395
USR-10918,4.95,23.2,"[""Family""]",10,0.493,0.964
USR-3945,35.76,86.51,"[""Thriller"", ""Sci-Fi""]",25,0.71,0.365
USR-2917,,101.13,"[""Thriller"", ""Action"", ""Sci-Fi""]",30,0.673,0.355
USR-4186,46.86,103.8,"[""Sci-Fi"", ""Thriller""]",23,0.799,0.466
USR-4750,3.88,24.56,"[""Animation"", ""Comedy""]",30,0.761,0.471
USR-9537,3.99,27.59,"[""Comedy""]",4,0.601,0.801
USR-8423,22.6,53.54,"[""Sci-Fi"", ""Crime"", ""Documentary"", ""Mystery"", ""Romance""]",30,0.835,0.471
USR-5346,5.81,28.62,"[""Comedy"", ""Animation"", ""Romance""]",23,0.668,0.335
USR-8013,31.01,66.91,"[""Documentary"", ""Sci-Fi"", ""Mystery"", ""Romance"", ""Adventure""]",31,0.811,0.599
USR-2134,25.32,87.07,"[""Thriller"", ""Action"", ""Sci-Fi"", ""Adventure""]",37,0.842,0.536
USR-6265,8.2,24.21,"[""Comedy"", ""Animation""]",22,0.516,0.36
USR-9658,2.74,24.9,"[""Drama""]",8,0.447,0.704
USR-3519,46.45,78.37,"[""Sci-Fi"", ""Thriller"", ""Action""]",23,0.738,0.385
USR-1398,32.02,-14.14981461190393,"[""Sci-Fi"", ""Thriller""]",16,0.803,0.524
USR-2318,40.68,84.06,"[""Action"", ""Thriller""]",35,1.0,0.603
USR-10904,2.02,34.21,"[""Family""]",5,0.58,0.598
USR-1122,40.57,92.34,"[""Action"", ""Thriller"", ""Adventure""]",25,0.91,0.285
USR-3450,42.94,85.54,"[""Action"", ""Sci-Fi"", ""Thriller""]",15,0.797,0.3
USR-6181,7.97,22.41,"[""Animation"", ""Comedy""]",18,0.556,0.361
USR-4230,9.71,21.13,"[""Comedy""]",24,0.554,0.311
USR-2567,39.29,131.84,"[""Thriller"", ""Action"", ""Sci-Fi""]",31,0.842,0.424
USR-2985,32.4,80.15,"[""Thriller"", ""Sci-Fi""]",32,0.813,0.294
USR-9827,1.66,39.64,"[""Family"", ""Comedy""]",8,0.51,0.8
USR-9086,23.38,56.13,"[""Romance"", ""Sci-Fi"", ""Adventure"", ""Documentary""]",31,0.807,0.31
USR-8482,23.58,58.42,"[""Drama"", ""Documentary"", ""Mystery"", ""Crime"", ""Adventure""]",27,0.788,0.574
USR-8775,13.75,36.15,"[""Romance"", ""Sci-Fi"", ""Mystery""]",25,0.836,0.509
USR-6853,6.03,19.76,"[""Animation"", ""Comedy""]",25,0.703,0.253
USR-3174,29.65,70.39,"[""Sci-Fi"", ""Thriller"", ""Action""]",30,0.923,0.491
USR-4284,3.73,23.87,"[""Comedy"", ""Romance""]",14,0.5,0.348
USR-9586,2.46,41.88,"[""Drama""]",6,0.339,0.553
USR-4606,8.37,22.17,"[""Animation"", ""Comedy"", ""Romance""]",21,0.797,0.46
USR-9677,2.91,25.68,"[""Family""]",5,0.405,0.831
USR-3334,24.4,75.59,"[""Sci-Fi"", ""Thriller""]",12,0.828,0.43
USR-1574,38.79,94.16,,22,0.848,0.409
USR-6317,7.69,21.96,"[""Comedy""]",14,0.695,0.247
USR-10170,2.83,41.35,"[""Drama""]",8,0.349,0.797
USR-1982,41.99,105.35,"[""Action"", ""Thriller"", ""Sci-Fi"", ""Crime""]",27,1.0,0.389
USR-6847,8.2,29.76,"[""Animation""]",18,0.592,0.32
USR-4503,8.54,23.89,"[""Comedy"", ""Animation""]",16,0.514,0.327
USR-2408,32.32,101.11,"[""Action"", ""Thriller"", ""Sci-Fi""]",33,0.835,0.552
USR-1536,58.61,76.01,"[""Sci-Fi"", ""Action"", ""Adventure""]",31,0.798,0.338
USR-5239,8.36,22.84,"[""Animation""]",24,0.873,0.226
USR-5706,8.76,26.06,"[""Comedy"", ""Animation""]",26,0.74,0.221
USR-8599,31.27,,"[""Documentary"", ""Adventure"", ""Drama""]",27,0.806,0.593
USR-8293,28.87,46.85,"[""Drama"", ""Documentary"", ""Romance"", ""Sci-Fi"", ""Adventure""]",33,0.836,0.561
USR-2435,35.62,101.25,"[""Action"", ""Thriller"", ""Sci-Fi"", ""Crime""]",18,0.791,0.315
USR-8255,26.87,56.65,"[""Adventure"", ""Documentary"", ""Mystery"", ""Romance""]",27,0.778,0.306
USR-3580,43.41,102.42,"[""Thriller"", ""Action""]",30,0.813,0.487
USR-8052,29.69,47.75,"[""Documentary"", ""Adventure"", ""Drama""]",20,0.786,0.527
USR-4270,9.07,22.79,"[""Animation"", ""Comedy"", ""Romance""]",16,0.572,0.318
USR-10651,2.66,28.66,"[""Family"", ""Drama""]",5,0.561,0.698
USR-9034,30.32,53.12,"[""Documentary"", ""Mystery"", ""Romance"", ""Adventure"", ""Drama""]",34,0.762,0.508
USR-5029,8.52,26.54,"[""Comedy"", ""Animation""]",13,0.697,0.179
USR-2868,37.95,101.5,"[""Thriller"", ""Sci-Fi""]",27,1.0,0.522
USR-2455,43.18,89.18,"[""Thriller"", ""Action"", ""Sci-Fi""]",28,0.815,0.444
USR-2787,33.06,85.31,"[""Thriller"", ""Action"", ""Sci-Fi""]",27,0.809,0.467
USR-6525,7.156160796314799,21.49,"[""Animation""]",24,0.783,0.311
USR-9993,4.9,35.05,"[""Comedy""]",8,0.18,0.7
USR-3522,44.22,101.26,"[""Action"", ""Thriller""]",23,0.944,0.38
USR-7787,27.14,57.78,"[""Mystery"", ""Adventure"", ""Drama"", ""Documentary""]",21,0.681,0.419
USR-2821,33.8,79.67,"[""Action"", ""Thriller"", ""Sci-Fi"", ""Crime""]",24,0.868,0.458
USR-5562,11.05,34.49,"[""Comedy""]",23,0.563,0.287
USR-3930,46.46,85.16,"[""Action"", ""Sci-Fi""]",26,0.765,0.622
USR-1052,924.3402094288341,573.9016532026874,"[""Action"", ""Thriller"", ""Crime""]",21,0.786,0.286
USR-7734,27.07,51.67,"[""Mystery"", ""Romance"", ""Sci-Fi"", ""Crime"", ""Documentary""]",22,0.766,0.392
USR-6850,12.78,28.1,"[""Comedy""]",25,0.583,0.4
USR-9406,3.3,35.18,"[""Comedy""]",3,0.173,0.616
USR-4578,9.65,25.88,"[""Animation"", ""Comedy""]",18,0.585,0.414
USR-1470,36.04,91.98,"[""Action"", ""Sci-Fi""]",23,0.93,0.329
USR-3630,33.29,101.64,"[""Sci-Fi"", ""Thriller"", ""Action""]",25,0.847,0.388
USR-6307,7.55,23.52,"[""Comedy"", ""Animation""]",20,0.75,0.373
USR-8637,19.73,52.59,"[""Drama"", ""Sci-Fi"", ""Adventure"", ""Romance""]",24,0.746,0.57
USR-9335,1.27,10.12,"[""Drama""]",3,0.582,0.863
USR-9146,19.72,57.13,"[""Mystery"", ""Documentary"", ""Sci-Fi""]",29,0.824,0.186
USR-9832,4.71,49.46,,3,0.442,0.58
USR-2859,47.46,95.47,"[""Sci-Fi"", ""Action"", ""Adventure""]",29,0.886,0.369
USR-10630,3.38,32.76,"[""Family""]",11,0.269,0.681
USR-1866,42.99,90.04,"[""Sci-Fi"", ""Thriller"", ""Action""]",25,0.95,0.428
USR-6124,7.24,21.54,"[""Animation""]",23,0.655,0.322
USR-8810,31.25,47.7,"[""Romance"", ""Documentary"", ""Adventure""]",31,0.776,0.291
USR-6036,7.82,,"[""Animation"", ""Comedy"", ""Avant-Garde Doc""]",21,0.618,0.263
USR-7464,31.55,68.42,"[""Romance"", ""Crime"", ""Sci-Fi"", ""Documentary""]",24,0.687,0.425
USR-10320,6.15,37.84,"[""Drama""]",6,0.407,0.717
USR-7728,27.73,43.39,"[""Adventure"", ""Romance"", ""Crime"", ""Documentary"", ""Sci-Fi""]",25,0.686,0.28
USR-7399,35.34,68.38,"[""Sci-Fi"", ""Adventure"", ""Drama""]",29,0.836,0.399
USR-7074,24.69,52.17,"[""Sci-Fi"", ""Adventure"", ""Crime"", ""Romance"", ""Drama""]",26,0.782,0.704
USR-1426,50.7,98.06,"[""Sci-Fi"", ""Action"", ""Thriller""]",27,0.972,0.41
USR-1189,,99.11,"[""Thriller"", ""Action"", ""Sci-Fi""]",28,0.936,0.384
USR-6762,7.23,19.79,"[""Comedy"", ""Animation""]",23,0.762,0.349
USR-5462,12.12,19.07,"[""Animation"", ""Comedy"", ""Romance""]",20,0.592,0.438
USR-1229,53.31,105.19,"[""Sci-Fi"", ""Thriller"", ""Crime""]",38,0.893,0.273
USR-8933,31.19,59.99,"[""Documentary"", ""Romance"", ""Drama"", ""Crime""]",43,0.784,0.209
USR-6299,9.02,20.99,"[""Comedy"", ""Animation""]",13,0.601,0.225
USR-3742,49.75,98.93,"[""Sci-Fi"", ""Thriller"", ""Action""]",40,0.953,0.43
USR-2042,24.82,72.17,"[""Thriller"", ""Sci-Fi"", ""Action""]",21,0.813,0.318
USR-9834,3.66,37.59,"[""Family"", ""Drama""]",8,0.1,0.932
USR-10236,3.91,28.43,"[""Drama""]",2,0.322,0.985
USR-6415,6.18,21.61,"[""Animation"", ""Comedy""]",21,0.526,0.408
USR-5218,5.33,34.49,"[""Comedy""]",23,0.539,0.373
USR-1472,46.96,77.22,"[""Thriller"", ""Action"", ""Sci-Fi""]",24,0.713,0.502
USR-3922,48.2,107.93,"[""Sci-Fi"", ""Action"", ""Thriller""]",30,0.75,0.412
USR-2906,43.31,82.48,"[""Sci-Fi"", ""Thriller""]",23,0.771,0.527
USR-9970,2.0,12.61,"[""Drama"", ""Comedy""]",6,0.335,0.798
USR-1802,29.36,87.84,"[""Action"", ""Thriller""]",32,0.798,0.473
USR-2488,28.16,100.42,"[""Action"", ""Sci-Fi"", ""Thriller""]",25,0.765,0.319
USR-9531,2.32,39.76,"[""Family""]",8,0.349,0.74
USR-4654,7.6,21.28,"[""Comedy"", ""Animation""]",21,0.657,0.501
USR-1228,37.32,85.91,"[""Thriller"", ""Sci-Fi"", ""Action""]",29,0.866,0.452
USR-5192,10.85,26.8,"[""Animation"", ""Comedy""]",25,0.674,0.397
USR-2129,49.01,79.79,"[""Thriller"", ""Sci-Fi""]",18,0.897,0.303
USR-7487,37.69,57.22,"[""Adventure"", ""Mystery"", ""Documentary""]",31,0.747,0.558
USR-8268,36.12,59.74,"[""Documentary"", ""Sci-Fi"", ""Drama"", ""Adventure""]",38,0.86,0.342
USR-3209,,71.58,"[""Thriller"", ""Action""]",32,0.826,0.367
USR-9904,3.62,28.04,"[""Drama""]",10,0.195,0.842
USR-9995,3.91,31.01,"[""Family""]",5,0.289,0.631
USR-7120,23.59,65.5,"[""Adventure"", ""Romance"", ""Crime"", ""Drama"", ""Mystery""]",25,0.832,0.62
USR-10363,4.82,20.48,"[""Drama""]",5,0.188,0.745
USR-4154,44.76,104.27,"[""Thriller"", ""Action"", ""Sci-Fi""]",22,0.788,0.373
USR-10423,3.23,29.54,"[""Family""]",10,0.453,0.72
USR-8676,20.93,35.0,"[""Drama"", ""Crime"", ""Sci-Fi"", ""Mystery"", ""Romance""]",31,0.682,0.614
USR-7316,19.8,61.83,"[""Sci-Fi"", ""Mystery"", ""Adventure""]",17,0.875,0.619
USR-7364,19.5,50.59,"[""Drama"", ""Documentary"", ""Adventure""]",34,0.9,0.48
USR-10697,4.09,27.49,"[""Drama""]",7,0.489,0.716
USR-3145,41.82,77.43,"[""Thriller"", ""Action"", ""Sci-Fi""]",16,0.988,0.478
USR-8581,33.04,55.29,"[""Romance"", ""Documentary"", ""Sci-Fi""]",35,0.935,0.597
USR-7212,25.61,57.98,"[""Sci-Fi"", ""Romance"", ""Mystery""]",24,0.775,0.49
USR-3375,22.84,99.62,"[""Sci-Fi"", ""Action""]",30,0.893,0.354
USR-3578,53.16,96.59,"[""Thriller"", ""Sci-Fi""]",25,0.899,0.43
USR-2633,41.67,98.61,"[""Thriller"", ""Action"", ""Sci-Fi""]",22,0.824,0.347
USR-8459,20.36,61.86,"[""Sci-Fi"", ""Drama"", ""Adventure"", ""Mystery"", ""Documentary""]",12,0.689,0.371
USR-3299,39.06,104.13,"[""Sci-Fi"", ""Action""]",28,0.987,0.409
USR-6289,11.9,27.27,"[""Animation"", ""Comedy"", ""Romance""]",23,0.559,0.358
USR-1157,39.35,117.49,"[""Thriller"", ""Sci-Fi""]",23,0.951,0.433
